Unnamed: 0,day,day_id,id,mood,activity,circumplex.valence,circumplex.arousal,appCat.other,appCat.finance,appCat.social,appCat.travel,appCat.game,appCat.builtin,appCat.communication,call,appCat.unknown,appCat.office,appCat.weather,sms,appCat.entertainment,screen,appCat.utilities,target,wake_up,sleep,week_day,week_mood
66,2014-04-02,AS14.01_2014-04-02,AS14.01,6.5,0.10191661063822348,0.6719518862766539,0.22534393425049137,541.5409999999999,247.777,3428.792,0.0,0.0,3000.465746963351,6919.234292959764,4.0,0.0,90.481,0.0,0.0,1343.376,21358.510999917988,341.371,6.4,3.0,23.0,2,6.971428571428571
70,2014-04-03,AS14.01_2014-04-03,AS14.01,6.4,0.04923847270844108,0.0,-1.2,213.90200000000002,76.234,3154.241,19.082,0.0,2321.464,14107.79346479882,4.0,0.0,0.0,0.0,0.0,1293.631,21401.835000753403,182.77200000000002,6.2,0.0,23.0,3,6.885714285714285
75,2014-04-04,AS14.01_2014-04-04,AS14.01,6.2,0.12668931120732582,0.4,0.2,176.801,0.0,2086.197,158.24099999999999,0.0,1957.829,5269.492292959764,2.0,0.0,0.0,0.0,1.0,1545.2269999999999,12379.411000013357,128.692,6.8,0.0,22.0,4,6.857142857142857
80,2014-04-05,AS14.01_2014-04-05,AS14.01,6.8,0.1190023022034455,0.6,-0.4,81.133,0.0,363.208,187.945,0.0,1466.9347469633512,1885.409,0.0,0.0,0.0,0.0,0.0,76.369,3340.4309999942784,118.956,6.5,0.0,23.0,5,6.685714285714285
85,2014-04-06,AS14.01_2014-04-06,AS14.01,6.5,0.06440779944246815,0.5,-0.75,119.12,0.0,321.46000000000004,0.0,114.406,4283.849493926702,3173.3565859195282,4.0,0.0,0.0,0.0,0.0,187.214,7467.321999788283,46.249,6.5,0.0,23.0,6,6.542857142857143
89,2014-04-07,AS14.01_2014-04-07,AS14.01,6.5,0.050670621174317886,0.25,-0.5246560657495086,170.348,46.128,1475.418,60.247,0.0,927.377,6741.66346479882,1.0,0.0,17.107,0.0,0.0,447.121,9846.380999803541,205.81100000000004,6.6,10.0,21.0,0,6.414285714285714
93,2014-04-08,AS14.01_2014-04-08,AS14.01,6.6,0.07532705826134849,0.4751230180426463,-0.4,209.514,19.131,2655.121,0.0,0.0,892.689,7321.236171839057,1.0,0.0,0.0,0.0,0.0,2584.265865484092,15101.132001876831,36.143,7.4,1.0,23.0,1,6.500000000000001
98,2014-04-09,AS14.01_2014-04-09,AS14.01,7.4,0.12038411453232876,0.9375615090213231,-0.8,336.32854835600125,0.0,2826.35,0.0,0.0,1638.617,5969.209585919529,4.0,0.0,0.0,0.0,0.0,940.77,13558.28900098801,359.7108193249836,7.4,8.0,23.0,2,6.628571428571429
103,2014-04-10,AS14.01_2014-04-10,AS14.01,7.4,0.07896310519489107,0.8,-0.4,107.91900000000001,0.0,1174.717,0.0,1.059,715.355,4045.2788788792923,7.0,0.0,23.195,0.0,0.0,1112.849432742046,9296.09899926186,377.687,7.0,0.0,23.0,3,6.771428571428571
108,2014-04-11,AS14.01_2014-04-11,AS14.01,7.0,0.07998620207306052,0.8,-1.2,51.452,94.093,596.807,34.234,0.0,2600.858746963351,3336.592,0.0,0.0,0.0,0.0,0.0,1625.6394327420462,10526.846000194553,214.648,7.25,9.0,22.0,4,6.885714285714285
113,2014-04-12,AS14.01_2014-04-12,AS14.01,7.25,0.07224906147031816,0.75,-0.75,79.033,0.0,264.432,5.031,0.0,302.446,2296.9985859195285,0.0,0.0,0.0,0.0,0.0,2186.482,11750.809000968928,352.392,8.0,9.0,23.0,5,6.95
117,2014-04-13,AS14.01_2014-04-13,AS14.01,8.0,0.014021328954370726,1.0,-1.25,94.209,82.413,34.501999999999995,0.0,0.0,447.415,1096.795,0.0,0.0,0.0,0.0,0.0,249.392,2005.7509992122655,0.0,7.2,10.0,23.0,6,7.164285714285714
121,2014-04-14,AS14.01_2014-04-14,AS14.01,7.2,0.08388731446988419,0.6,-1.2,145.096,89.32300000000001,1843.9285983900995,29.104,0.0,961.581,6289.135585919528,1.0,0.0,0.0,0.0,1.0,5067.630730968184,17985.44799923897,961.7318193249836,6.4,8.0,23.0,0,7.264285714285714
126,2014-04-15,AS14.01_2014-04-15,AS14.01,6.4,0.09011215278072526,0.8,0.0,110.41499999999999,13.043,3944.405196780199,8.363,0.0,1596.356,6118.233585919528,8.0,0.0,0.0,0.0,1.0,944.5219999999999,13585.222998380666,279.793,7.2,0.0,23.0,1,7.235714285714286
131,2014-04-16,AS14.01_2014-04-16,AS14.01,7.2,0.11611033612712222,0.6126845270639694,0.5802751474003931,40.784,0.0,1912.852,0.0,0.0,923.613,4797.834585919528,0.0,0.0,0.0,0.0,1.0,426.734,12522.47499895096,223.587,6.6,0.0,23.0,2,7.207142857142857
136,2014-04-17,AS14.01_2014-04-17,AS14.01,6.6,0.05691785667209682,0.6,-0.4,53.763,0.0,2085.7625983900994,0.0,0.0,552.201,6959.592636637877,2.0,0.0,0.0,0.0,0.0,142.241,15018.48000073434,49.718,6.8,0.0,23.0,3,7.092857142857143
141,2014-04-18,AS14.01_2014-04-18,AS14.01,6.8,0.09403300669497609,0.8,-0.8,47.789,119.163,1575.8735983900995,63.874,0.0,1860.8980000000001,5182.612585919528,1.0,0.0,0.0,0.0,0.0,774.354,13490.728999614706,88.68,7.8,0.0,23.0,4,7.064285714285715
146,2014-04-19,AS14.01_2014-04-19,AS14.01,7.8,0.09943191172384026,1.0,-0.2,31.482,95.62899999999999,396.672,128.89,29.084,946.1899999999999,2728.26,1.0,0.0,0.0,0.0,0.0,469.274,13293.2480006218,282.2688193249836,7.25,11.0,23.0,5,7.1428571428571415
151,2014-04-20,AS14.01_2014-04-20,AS14.01,7.25,0.07481624304311596,0.75,-0.25,34.202,10.606,2022.3885983900996,0.0,0.0,897.086,4835.019878879292,2.0,0.0,0.0,0.0,2.0,727.492,8343.518000364307,121.035,7.6,2.0,23.0,6,7.035714285714285
155,2014-04-21,AS14.01_2014-04-21,AS14.01,7.6,0.10204105896824717,1.0,-0.2197248525996069,58.049,33.266,428.972,68.278,0.0,1975.7807469633512,2004.347,2.0,0.0,0.0,0.0,0.0,74.88,3832.9909992218018,210.882,7.4,11.0,21.0,0,7.092857142857143
160,2014-04-22,AS14.01_2014-04-22,AS14.01,7.4,0.09192955182229205,1.0,0.2,63.16,38.452999999999996,1422.548,0.0,0.0,2212.954,10714.516171839057,2.0,0.0,0.0,0.0,0.0,1101.017,15490.269999265669,423.215,7.6,8.0,23.0,1,7.235714285714287
165,2014-04-23,AS14.01_2014-04-23,AS14.01,7.6,0.04598568913376553,1.0,0.2,42.397999999999996,18.051,526.598,0.0,0.0,1130.8419999999999,8220.65005071835,1.0,0.0,0.0,0.0,0.0,347.427,14535.339999437334,246.944,7.6,0.0,23.0,2,7.292857142857143
170,2014-04-24,AS14.01_2014-04-24,AS14.01,7.6,0.0509029881940343,1.0,-0.4,31.933,141.39997382836506,2688.536,51.184,0.0,1466.271,8368.081171839056,1.0,0.0,0.0,0.0,0.0,3115.759865484092,22086.478000164043,716.197,7.2,0.0,23.0,3,7.435714285714286
175,2014-04-25,AS14.01_2014-04-25,AS14.01,7.2,0.10906106363682745,0.8,-0.2,68.84700000000001,21.070999999999998,2227.694,63.315999999999995,0.0,817.613,6780.429171839057,2.0,0.0,0.0,0.0,1.0,650.832,13973.941999673845,347.974,7.6,0.0,23.0,4,7.492857142857143
180,2014-04-26,AS14.01_2014-04-26,AS14.01,7.6,0.21424877162423497,1.0,-0.2,46.205,27.266999999999996,640.8495983900996,470.77299999999997,0.0,864.519,2134.2072929597643,3.0,3.148,0.0,0.0,4.0,125.556,15482.018999338148,315.76300000000003,7.5,10.0,23.0,5,7.464285714285715
185,2014-04-27,AS14.01_2014-04-27,AS14.01,7.5,0.030478923798963695,1.0,0.0,461.3055483560012,0.0,27.47,0.0,0.0,1291.314,2418.790292959764,0.0,0.0,0.0,0.0,0.0,1309.384432742046,5700.562000036243,60.338,7.6,5.0,20.0,6,7.500000000000001
189,2014-04-28,AS14.01_2014-04-28,AS14.01,7.6,0.0196753225383989,0.8,-0.8,72.584,209.93197382836507,1605.5275983900995,0.0,0.0,1312.001,4598.534585919529,2.0,0.0,0.0,0.0,0.0,1248.466432742046,10807.829999685284,380.193,7.0,0.0,22.0,0,7.5
194,2014-04-29,AS14.01_2014-04-29,AS14.01,7.0,0.10275824852950448,0.8751230180426463,-0.2197248525996069,40.472,0.0,411.485,41.982,333.305,2662.349746963351,3412.7278788792923,0.0,0.0,0.0,0.0,0.0,1562.533,7873.291999101639,410.436,7.8,9.0,23.0,1,7.442857142857143
199,2014-04-30,AS14.01_2014-04-30,AS14.01,7.8,0.15105145904074724,0.7375615090213231,-0.4,185.783,146.40597382836506,89.166,272.798,0.0,844.963,3549.8742929597643,1.0,0.0,0.0,0.0,0.0,504.86199999999997,9175.6049990654,112.295,8.0,9.0,23.0,2,7.471428571428571
204,2014-05-01,AS14.01_2014-05-01,AS14.01,8.0,0.03706526814765703,1.0,-0.4,44.43,1017.6509214850952,4424.532196780199,0.0,0.0,1876.1129999999998,8044.9042929597645,7.0,0.0,28.098,0.0,4.0,470.866,15516.951998472214,269.56899999999996,7.6,0.0,23.0,3,7.528571428571428
209,2014-05-02,AS14.01_2014-05-02,AS14.01,7.6,0.07734101929677568,0.9375615090213231,-0.2,32.443,728.0638953134602,771.266,0.0,0.0,795.436,7188.089878879293,0.0,0.0,0.0,0.0,0.0,352.88800000000003,15088.519000768661,11.083,8.0,0.0,23.0,4,7.585714285714286
214,2014-05-03,AS14.01_2014-05-03,AS14.01,8.0,0.07174088489517204,1.0,-0.2,40.569,174.58797382836508,205.602,143.631,0.0,753.2570000000001,3536.2231718390567,0.0,30.102,0.0,0.0,1.0,2620.845865484092,8186.036000728605,125.605,8.0,9.0,23.0,5,7.642857142857144
223,2014-03-16,AS14.02_2014-03-16,AS14.02,6.333333333333333,0.11987814702814241,0.0,0.0,408.106,0.0,181.591,0.0,0.0,1581.7917469633512,1507.6812929597643,4.0,0.0,0.0,0.0,1.0,88.392,4902.626999616626,0.0,6.75,7.0,23.0,6,6.333333333333333
226,2014-03-17,AS14.02_2014-03-17,AS14.02,6.75,0.1680684149503257,0.5,0.5,103.699,0.0,103.02799999999999,0.0,0.0,1229.347,4167.583585919529,4.0,0.0,0.0,0.0,0.0,1448.1078654840921,10159.769001245493,0.0,8.2,17.0,23.0,0,6.541666666666666
230,2014-03-18,AS14.02_2014-03-18,AS14.02,8.2,0.21948438425543756,0.8,0.6,88.72200000000001,0.0,212.364,0.0,0.0,2488.859746963351,3225.494585919528,15.0,0.0,0.0,0.0,1.0,88.943,4512.4710013866425,0.0,6.8,0.0,23.0,1,7.094444444444444
235,2014-03-19,AS14.02_2014-03-19,AS14.02,6.8,0.31563175685064315,0.4,0.4,105.536,0.0,47.815,567.165,0.0,1554.558,2596.989,5.0,0.0,0.0,0.0,1.0,196.139,8182.757000207905,0.0,7.25,0.0,23.0,2,7.020833333333333
240,2014-03-20,AS14.02_2014-03-20,AS14.02,7.25,0.23902496021034736,0.75,-0.5,86.857,0.0,131.598,0.0,0.0,1777.977,2154.371,10.0,0.0,0.0,0.0,1.0,148.18,4360.33400130272,0.0,7.5,0.0,23.0,3,7.0666666666666655
244,2014-03-21,AS14.02_2014-03-21,AS14.02,7.5,0.28962792490010747,0.75,-0.75,37.944,0.0,388.021,442.296,0.0,2230.303,2756.751585919528,10.0,0.0,0.0,0.0,1.0,459.604,11155.850999116892,0.0,6.5,0.0,23.0,4,7.138888888888888
248,2014-03-22,AS14.02_2014-03-22,AS14.02,6.5,0.44604368683290135,-0.5,-1.0,43.204,0.0,408.66700000000003,780.617,0.0,1930.2659999999998,1852.256,25.0,0.0,0.0,0.0,1.0,662.911,7589.562002897266,0.0,6.25,0.0,23.0,5,7.047619047619047
252,2014-03-23,AS14.02_2014-03-23,AS14.02,6.25,0.26969715703353236,0.0,-1.0,61.865,0.0,171.994,1263.189,0.0,894.506,1823.2412929597642,8.0,0.0,0.0,0.0,1.0,388.098,4528.527000665666,0.0,6.4,0.0,23.0,6,7.035714285714286
256,2014-03-24,AS14.02_2014-03-24,AS14.02,6.4,0.15612466250149995,-0.2,0.2,81.80799999999999,0.0,232.801,0.0,0.0,1073.496,1890.8645859195283,5.0,0.0,0.0,0.0,0.0,532.013,2766.6489994525905,0.0,7.75,0.0,23.0,0,6.985714285714286
261,2014-03-25,AS14.02_2014-03-25,AS14.02,7.75,0.23051365485645373,0.75,-1.25,50.375,0.0,148.447,0.0,0.0,2131.4707469633513,2319.3592929597644,7.0,0.0,0.0,0.0,0.0,459.58899999999994,4637.388000011446,0.0,7.2,0.0,23.0,1,6.921428571428571
265,2014-03-26,AS14.02_2014-03-26,AS14.02,7.2,0.29395346240584214,0.4,-1.2,41.95,0.0,1562.023,0.0,0.0,1736.744,2048.146292959764,5.0,0.0,0.0,0.0,0.0,767.156,6069.630000829696,0.0,7.25,0.0,23.0,2,6.978571428571429
270,2014-03-27,AS14.02_2014-03-27,AS14.02,7.25,0.22884900892215096,0.5,0.0,731.8530000000001,0.0,81.366,0.0,0.0,1907.1037469633513,2997.043,3.0,0.0,0.0,0.0,0.0,490.78099999999995,5746.980998754502,67.163,6.8,0.0,23.0,3,6.978571428571429
274,2014-03-28,AS14.02_2014-03-28,AS14.02,6.8,0.26159832807813954,0.6,-0.6,125.66900000000001,0.0,1296.7585983900997,0.0,0.0,1053.115,1245.127,8.0,0.0,0.0,0.0,2.0,707.64,3969.580999135971,0.0,7.25,0.0,23.0,4,6.878571428571428
279,2014-03-29,AS14.02_2014-03-29,AS14.02,7.25,0.432469355060395,0.25,-0.75,52.841,0.0,523.854,501.644,0.0,1903.7227469633513,1955.7128788792925,4.0,0.0,0.0,0.0,0.0,850.184432742046,4403.242997646333,0.0,7.0,0.0,23.0,5,6.985714285714285
283,2014-03-30,AS14.02_2014-03-30,AS14.02,7.0,0.24188730879396786,0.75,-1.0,113.22800000000001,0.0,322.901,0.0,0.0,772.787,971.9312929597642,10.0,0.0,0.0,0.0,1.0,1278.594,3937.0419988632193,0.0,7.2,0.0,23.0,6,7.0928571428571425
287,2014-03-31,AS14.02_2014-03-31,AS14.02,7.2,0.15637292366427655,0.4,-0.8,81.741,0.0,876.8045983900995,0.0,0.0,1186.299,2481.322,14.0,0.0,0.0,0.0,2.0,354.965,4774.1459991931915,0.0,7.4,0.0,23.0,0,7.207142857142857
292,2014-04-01,AS14.02_2014-04-01,AS14.02,7.4,0.26196053218905446,0.8,-0.2,186.413,0.0,191.121,345.20000000000005,0.0,2790.014,1322.61,2.0,0.0,0.0,0.0,1.0,76.976,3297.737997055054,0.0,6.4,0.0,23.0,1,7.1571428571428575
297,2014-04-02,AS14.02_2014-04-02,AS14.02,6.4,0.3191205617996335,-0.2,-0.6,128.744,0.0,317.901,0.0,0.0,1964.21,2882.378292959764,2.0,0.0,0.0,0.0,0.0,860.878432742046,6883.828001737594,0.0,5.75,0.0,23.0,2,7.042857142857143
302,2014-04-03,AS14.02_2014-04-03,AS14.02,5.75,0.32250583990998866,0.0,-0.25,56.132,0.0,122.42099999999999,318.294,0.0,1269.299,3534.239292959764,2.0,0.0,0.0,0.0,0.0,548.787,6814.30000090599,0.0,6.4,0.0,23.0,3,6.828571428571428
306,2014-04-04,AS14.02_2014-04-04,AS14.02,6.4,0.22727035660896047,0.2,-1.2,148.852,0.0,141.32,0.0,0.0,1121.689,2648.579585919528,5.0,0.0,0.0,0.0,0.0,636.763432742046,3653.370000839234,0.0,7.4,0.0,23.0,4,6.771428571428571
311,2014-04-05,AS14.02_2014-04-05,AS14.02,7.4,0.32191972248052525,0.6,0.0,100.89699999999999,0.0,258.611,388.071,0.0,1957.087,2215.395292959764,9.0,0.0,0.0,0.0,1.0,794.484,13067.926001548763,0.0,4.5,0.0,23.0,5,6.792857142857143
316,2014-04-06,AS14.02_2014-04-06,AS14.02,4.5,0.21520952016085249,-1.25,-1.0,30.011000000000003,0.0,391.54200000000003,0.0,0.0,576.385,1224.3220000000001,6.0,0.0,0.0,0.0,0.0,618.98,3649.9679985046396,0.0,6.8,0.0,23.0,6,6.435714285714285
320,2014-04-07,AS14.02_2014-04-07,AS14.02,6.8,0.13652373439609958,0.6,0.0,106.148,0.0,1863.9185983900995,0.0,0.0,1482.948,2789.7105859195285,2.0,0.0,0.0,0.0,0.0,737.9159999999999,6366.526998281479,0.0,6.25,0.0,23.0,0,6.378571428571428
325,2014-04-08,AS14.02_2014-04-08,AS14.02,6.25,0.26195103762156396,0.5,-0.25,134.434,0.0,636.253,0.0,0.0,1184.778,2265.855,10.0,0.0,0.0,0.0,1.0,193.47999999999996,4079.151999473574,0.0,7.25,0.0,23.0,1,6.214285714285714
329,2014-04-09,AS14.02_2014-04-09,AS14.02,7.25,0.24720984804489024,0.25,-0.5,61.397,0.0,294.321,0.0,0.0,1427.022,2255.545,12.0,0.0,0.0,0.0,1.0,627.236,5757.426000595091,0.0,7.25,0.0,23.0,2,6.335714285714286
333,2014-04-10,AS14.02_2014-04-10,AS14.02,7.25,0.2607506038432931,0.75,0.25,141.214,0.0,566.807,525.1129999999999,0.0,1303.452,2726.237,1.0,0.0,0.0,0.0,1.0,695.3240000000001,7844.238998651505,2.045,6.5,0.0,23.0,3,6.55
337,2014-04-11,AS14.02_2014-04-11,AS14.02,6.5,0.4244814273084369,0.5,-0.5,136.128,0.0,319.645,630.929,0.0,1548.192,2310.1492929597644,7.0,0.0,0.0,0.0,1.0,700.7239999999999,5810.030001163483,0.0,6.0,0.0,23.0,4,6.564285714285715
341,2014-04-12,AS14.02_2014-04-12,AS14.02,6.0,0.3783017333120427,-1.0,-2.0,11.016,0.0,157.19199999999998,362.185,0.0,1826.668,1516.7669999999998,6.0,0.0,0.0,0.0,1.0,0.0,3658.819001197815,6.986,7.2,0.0,23.0,5,6.364285714285714
342,2014-04-13,AS14.02_2014-04-13,AS14.02,7.2,0.28982011828279997,0.4,-0.6,79.112,0.0,123.071,159.646,0.0,510.913,855.219,1.0,0.0,0.0,0.0,0.0,371.52000000000004,2174.8709976673135,0.0,8.0,0.0,23.0,6,6.75
347,2014-04-14,AS14.02_2014-04-14,AS14.02,8.0,0.18707405017212794,1.0,0.75,21.182,0.0,56.817,0.0,0.0,809.972,1822.477,8.0,0.0,0.0,0.0,7.0,95.772,2773.0430009365086,84.488,7.25,0.0,23.0,0,6.921428571428572
351,2014-04-15,AS14.02_2014-04-15,AS14.02,7.25,0.1736288831786874,0.5,-0.5,0.0,0.0,25.386000000000003,0.0,0.0,98.266,393.4282929597642,14.0,0.0,0.0,0.0,1.0,19.658,701.2870004177095,0.0,6.666666666666667,0.0,19.0,1,7.064285714285715
355,2014-04-16,AS14.02_2014-04-16,AS14.02,6.666666666666667,0.3532763532763534,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.13300000000001,0.0,16.0,0.0,0.0,0.0,1.0,0.0,109.28399968147278,0.0,6.5,1.0,15.0,2,6.980952380952381
358,2014-04-17,AS14.02_2014-04-17,AS14.02,6.5,0.4700854700854705,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.007,37.601,10.0,0.0,0.0,0.0,7.0,0.0,41.23499965667722,0.0,6.5,20.0,21.0,3,6.873809523809524
362,2014-04-18,AS14.02_2014-04-18,AS14.02,6.5,0.11987814702814241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,7.0,23.0,4,6.873809523809524
366,2014-04-19,AS14.02_2014-04-19,AS14.02,5.666666666666667,0.5,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,10.09,72.34100000000001,1.0,0.0,0.0,0.0,0.0,0.0,187.3220000267031,0.0,5.0,7.0,7.0,5,6.826190476190476
369,2014-04-20,AS14.02_2014-04-20,AS14.02,5.0,0.11987814702814241,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.5,7.0,23.0,6,6.511904761904762
372,2014-04-21,AS14.02_2014-04-21,AS14.02,5.5,0.11987814702814241,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,7.0,23.0,0,6.154761904761905
374,2014-04-22,AS14.02_2014-04-22,AS14.02,5.666666666666667,0.075,-0.3333333333333333,-1.3333333333333333,0.0,0.0,106.887,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,13.08000016212468,0.0,5.5,17.0,17.0,1,5.928571428571429
377,2014-04-23,AS14.02_2014-04-23,AS14.02,5.5,0.142857142857143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,10.0,10.0,2,5.761904761904762
379,2014-04-24,AS14.02_2014-04-24,AS14.02,7.0,0.0344827586206897,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,3,5.833333333333334
382,2014-03-21,AS14.03_2014-03-21,AS14.03,9.0,0.11987814702814241,2.0,1.0,472.94454835600123,0.0,0.0,0.0,0.0,168.055,1125.0822929597641,5.0,0.0,10.046,0.0,2.0,946.0169999999999,1664.9540009498598,0.0,7.8,7.0,23.0,4,9.0
384,2014-03-22,AS14.03_2014-03-22,AS14.03,7.8,0.1913883086450861,1.0,0.8,89.216,0.0,0.0,168.545,0.0,482.08799999999997,458.495,8.0,0.0,0.0,0.0,1.0,2232.970432742046,2643.5370004177103,4.35,8.2,11.0,23.0,5,8.4
389,2014-03-23,AS14.03_2014-03-23,AS14.03,8.2,0.1002466983942117,1.2,-0.2,251.529,36.364,0.0,275.40500000000003,0.0,492.576,1039.0902929597642,1.0,0.0,161.998,44.854,1.0,1693.273432742046,5048.337000608444,0.0,7.8,0.0,23.0,6,8.333333333333334
394,2014-03-24,AS14.03_2014-03-24,AS14.03,7.8,0.090740222421567,1.4,-0.6,663.5395483560012,105.21700000000001,0.0,0.0,0.0,92.246,2162.5445859195283,3.0,11.064,125.325,0.0,0.0,3322.4654327420462,6248.045999526978,5.136,7.8,0.0,23.0,0,8.2
399,2014-03-25,AS14.03_2014-03-25,AS14.03,7.8,0.13276828552349199,1.2,-0.4,133.63,250.92394765673012,0.0,0.0,0.0,1044.4950000000001,1305.098,6.0,47.324,141.076,0.0,1.0,1351.416,3791.1120002269754,28.843000000000004,8.25,8.0,20.0,1,8.12
404,2014-03-26,AS14.03_2014-03-26,AS14.03,8.25,0.0911532011403041,1.0,0.5,72.68,87.141,0.0,12.84,0.0,118.63900000000001,1294.789,1.0,7.649,20.684,0.0,0.0,2200.2758654840923,3985.9769988059993,0.0,7.75,7.0,18.0,2,8.141666666666666
408,2014-03-27,AS14.03_2014-03-27,AS14.03,7.75,0.10319575369873081,0.5,0.25,60.032,0.0,0.0,0.0,0.0,588.336,931.662,3.0,0.0,13.437,0.0,1.0,1595.178432742046,3275.6320016384116,17.490000000000002,8.0,8.0,23.0,3,8.085714285714285
412,2014-03-28,AS14.03_2014-03-28,AS14.03,8.0,0.10467928797906652,1.5,-0.5,246.376,0.0,0.0,0.0,0.0,277.526,940.879,3.0,63.787000000000006,46.206,0.0,0.0,2321.325432742046,3250.4419982433324,7.045,8.6,0.0,23.0,4,7.942857142857143
